conference,year,session name,paper title,DOI,author list,abstract
UIST,2023,Haptic Hype: Haptics in AR and VR,Double-Sided Tactile Interactions for Grasping in Virtual Reality,https://doi.org/10.1145/3586183.3606798,"Arata Jingu, Anusha Withana, Jürgen Steimle","For grasping, tactile stimuli to multiple fingertips are crucial for realistic shape rendering and precise manipulation. Pinching is particularly important in virtual reality since it is frequently used to grasp virtual objects. However, the interaction space of tactile feedback around pinching is underexplored due to a lack of means to provide co-located but different stimulation to finger pads. We propose a double-sided electrotactile device with a thin and flexible form factor to fit within pinched fingerpads, comprising two overlapping 3 × 3 electrode arrays. Using this new tactile interface, we define a new concept of double-sided tactile interactions with three feedback modes: (1) single-sided stimulation, (2) simultaneous double-sided stimulation, and (3) spatiotemporal double-sided stimulation. Through two user studies, we (1) demonstrate that participants can accurately discriminate between single-sided and double-sided stimulation and find a qualitative difference in tactile sensation; and (2) confirm the occurrence of apparent tactile motion between fingers and present optimal parameters for continuous or discrete movements. Based on these findings, we demonstrate five VR applications to exemplify how double-sided tactile interactions can produce spatiotemporal movement of a virtual object between fingers and enrich touch feedback for UI operation."
UIST,2023,Haptic Hype: Haptics in AR and VR,AirCharge: Amplifying Ungrounded Impact Force by Accumulating Air Propulsion Momentum,https://doi.org/10.1145/3586183.3606768,"Po-Yu Chen, Ching-Yi Tsai, Wei-Hsin Wang, Chao-Jung Lai, Chia-An Fan, Shih Chin Lin, Chia-Chen Chi, Mike Y. Chen","Impact events, which generate directional forces with extremely short impulse durations and large force magnitudes, are prevalent in both virtual reality (VR) games and real-world experiences. However, despite recent advancement in ungrounded force feedback technologies, such as air jet propulsion and propellers, these technologies remain 5-100x weaker and 10-500x slower compared to real-world impact events. For instance, they can only achieve 4𝑁 with a minimal duration of 50-500𝑚𝑠 compared to the 20-400𝑁 forces generated within 1-5𝑚𝑠 for baseball, ping-pong, drumming, and tennis. To overcome these limitations, we present AirCharge, a novel haptic device that accumulates air propulsion momentum to generate instantaneous, directional impact forces. By mounting compressed air jets on rotating swingarms, AirCharge can amplify impact force magnitude by more than 10x while matching real-world impulse duration of 3𝑚𝑠. To support high-frequency impacts, we explored and evaluated a series of device designs, culminating in a novel reciprocating dual-swingarm design that leverages a reversing bevel gearbox to eliminate gyro effects and to achieve impact feedback of up to 10𝐻𝑧. User experience evaluation (n = 16) showed that AirCharge significantly enhanced realism and is preferred by participants compared to air jets without the charging mechanism. "
UIST,2023,"Data Dreamers: Math, Stats and Visualization",FFL: A Language and Live Runtime for Styling and Labeling Typeset Math Formulas,https://doi.org/10.1145/3586183.3606731,"Zhiyuan Wu, Jiening Li, Kevin Ma, Hita Kambhamettu, Andrew Head","As interest grows in learning math concepts in fields like data science and machine learning, it is becoming more important to help broad audiences engage with math notation. In this paper, we explore how authoring tools can help authors better style and label formulas to support their readability. We introduce a markup language for augmenting formulas called FFL, or ""Formula Formatting Language,"" which aims to lower the threshold to stylize and diagram formulas. The language is designed to be concise, writable, readable, and integrable into web-based document authoring environments. It was developed with an accompanying runtime that supports live application of augmentations to formulas. Our lab study shows that FFL improves the speed and ease of editing augmentation markup, and the readability of augmentation markup compared to baseline LaTeX tools. These results clarify the role tooling can play in supporting the explanation of math notation."
UIST,2023,Green Machine: Sustainability in Hardware and Fabrication,Skinergy: Machine-Embroidered Silicone-Textile Composites as On-Skin Self-Powered Input Sensors,https://doi.org/10.1145/3586183.3606729,"Tianhong Catherine Yu, Nancy Wang, Sarah Ellenbogen, Cindy Hsin-Liu Kao","We propose Skinergy for self-powered on-skin input sensing, a step towards prolonged on-skin device usage. In contrast to prior on-skin gesture interaction sensors, Skinergy's sensor operation does not require external power. Enabled by the triboelectric nanogenerator (TENG) phenomenon, the machine-embroidered silicone-textile composite sensor converts mechanical energy from the input interaction into electrical energy. Our proof-of-concept untethered sensing system measures the voltages of generated electrical signals which are then processed for a diverse set of sensing tasks: discrete touch detection, multi-contact detection, contact localization, and gesture recognition. Skinergy is fabricated with off-the-shelf materials. The aesthetic and functional designs can be easily customized and digitally fabricated. We characterize Skinergy and conduct a 10-participant user study to (1) evaluate its gesture recognition performance and (2) probe user perceptions and potential applications. Skinergy achieves 92.8% accuracy for an 11-class gesture recognition task. Our findings reveal that human factors (e.g., individual differences in skin properties, and aesthetic preferences) are key considerations in designing self-powered on-skin sensors for human inputs."
UIST,2023,Beyond Words: Text and Large Language Models,Sensecape: Enabling Multilevel Exploration and Sensemaking with Large Language Models,https://doi.org/10.1145/3586183.3606756,"Sangho Suh, Bryan Min, Srishti Palani, Haijun Xia","People are increasingly turning to large language models (LLMs) for complex information tasks like academic research or planning a move to another city. However, while they often require working in a nonlinear manner --- e.g., to arrange information spatially to organize and make sense of it, current interfaces for interacting with LLMs are generally linear to support conversational interaction. To address this limitation and explore how we can support LLM-powered exploration and sensemaking, we developed Sensecape, an interactive system designed to support complex information tasks with an LLM by enabling users to (1) manage the complexity of information through multilevel abstraction and (2) switch seamlessly between foraging and sensemaking. Our within-subject user study reveals that Sensecape empowers users to explore more topics and structure their knowledge hierarchically, thanks to the externalization of levels of abstraction. We contribute implications for LLM-based workflows and interfaces for information tasks."
UIST,2023,"Creative Makers: Textiles, Craft and Computation",Dynamic Toolchains: Software Infrastructure for Digital Fabrication Workflows,https://doi.org/10.1145/3586183.3606802,"Hannah Rose Twigg-Smith, Nadya Peek","New digital fabrication workflows require both software development and digital/physical material exploration. To support digital fabrication workflow development, we contribute infrastructure that prioritizes extensibility and iteration. Dynamic Toolchains are dataflow programs with event-driven feedback between interactive, stateful modules. We contribute a browser-based dataflow environment for running Dynamic Toolchains, a library of fabrication-oriented front- and back-end modules for design and machine control, and a development framework for building custom modules. Furthermore, we show how our infrastructure supports unconventional fabrication workflows with demonstrations that include interactive watercolor painting, map plotting, machine knitting, audio embroidery, textured 3d printing, and computer-controlled milling. These demonstrations show how our infrastructure supports multiple kinds of engagement including reuse, remix, and extension. Finally, we discuss how this work contributes to broader conversations in HCI on creativity across the digital/physical divide."
UIST,2023,Words and Visuals: Authoring Tools for Text and Images,PoseVEC: Authoring Adaptive Pose-aware Effects Using Visual Programming and Demonstrations,https://doi.org/10.1145/3586183.3606788,"Yongqi Zhang, Cuong Nguyen, Rubaiat Habib Kazi, Lap-Fai Yu","Pose-aware visual effects where graphics assets and animations are rendered reactively to the human pose have become increasingly popular, appearing on mobile devices, the web, or even head-mounted displays like AR glasses. Yet, creating such effects still remains difficult for novices. In a traditional video editing workflow, a creator could utilize keyframes to create expressive but non-adaptive results which cannot be reused for other videos. Alternatively, programming-based approaches allow users to develop interactive effects, but are cumbersome for users to quickly express their creative intents. In this work, we propose a lightweight visual programming workflow for authoring adaptive and expressive pose effects. By combining a programming by demonstration paradigm with visual programming, we simplify three key tasks in the authoring process: creating pose triggers, designing animation parameters, and rendering. We evaluated our system with a qualitative user study and a replicated example study, finding that all participants can create effects efficiently. "
UIST,2023,Inclusive Interactions: Accessibility Techniques and Systems,Front Row: Automatically Generating Immersive Audio Representations of Tennis Broadcasts for Blind Viewers,https://doi.org/10.1145/3586183.3606830,"Gaurav Jain, Basel Hindi, Connor Courtien, Xin Yi Therese Xu, Conrad Wyrick, Michael C Malcolm, Brian A. Smith","Blind and low-vision (BLV) people face challenges watching sports due to the lack of accessibility of sports broadcasts. Currently, BLV people rely on descriptions from TV commentators, radio announcers, or their friends to understand the game. These descriptions, however, do not allow BLV viewers to visualize the action by themselves. We present Front Row, a system that automatically generates an immersive audio representation of sports broadcasts, specifically tennis, allowing BLV viewers to more directly perceive what is happening in the game. Front Row first recognizes gameplay from the video feed using computer vision, then renders players’ positions and shots via spatialized (3D) audio cues. User evaluations with 12 BLV participants show that Front Row gives BLV viewers a more accurate understanding of the game compared to TV and radio, enabling viewers to form their own opinions on players' moods and strategies. We discuss future implications of Front Row and illustrate several applications, including a Front Row plug-in for video streaming platforms to enable BLV people to visualize the action in sports videos across the Web."
UIST,2023,Fab Magic: 3D Fabrication Techniques,3D Printing Magnetophoretic Displays,https://doi.org/10.1145/3586183.3606804,"Zeyu Yan, Hsuanling Lee, Liang He, Huaishu Peng","We present a pipeline for printing interactive and always-on magnetophoretic displays using affordable FDM 3D printers. Using our pipeline, an end-user can convert the surface of a 3D shape into a matrix of voxels. The generated model can be sent to an FDM 3D printer equipped with an additional syringe-based injector. During the printing process, an oil and iron powder-based liquid mixture is injected into each voxel cell, allowing the appearance of the once-printed object to be editable with external magnetic sources. To achieve this, we conducted modifications to the 3D printer hardware and the firmware. We also implemented a 3D editor to prepare printable models. We demonstrate our pipeline with a variety of examples, including a printed Stanford bunny with customizable appearances, a small espresso mug that can be used as a post-it note surface, a board game figurine with a computationally updated display, and a collection of flexible wearable accessories with editable visuals."
UIST,2023,Write Right: Reading and Writing Tools,Living Papers: A Language Toolkit for Augmented Scholarly Communication,https://doi.org/10.1145/3586183.3606791,"Jeffrey Heer, Matthew Conlen, Vishal Devireddy, Tu Nguyen, Joshua Horowitz","Computing technology has deeply shaped how academic articles are written and produced, yet article formats and affordances have changed little over centuries. The status quo consists of digital files optimized for printed paper—ill-suited to interactive reading aids, accessibility, dynamic figures, or easy information extraction and reuse. Guided by formative discussions with scholarly communication researchers and publishing tool developers, we present Living Papers, a language toolkit for producing augmented academic articles that span print, interactive, and computational media. Living Papers articles may include formatted text, references, executable code, and interactive components. Articles are parsed into a standardized document format from which a variety of outputs are generated, including static PDFs, dynamic web pages, and extraction APIs for paper content and metadata. We describe Living Papers' architecture, document model, and reactive runtime, and detail key aspects such as citation processing and conversion of interactive components to static content. We demonstrate the use and extension of Living Papers through examples spanning traditional research papers, explorable explanations, information extraction, and reading aids such as enhanced citations, cross-references, and equations. Living Papers is available as an extensible, open source platform intended to support both article authors and researchers of augmented reading and writing experiences."
