conference,year,session name,paper title,DOI,author list,abstract
IUI,2026,"Novel Interaction (AR/VR, Embodied) (1/2)",Semantic See-through Goggles: Wearing Linguistic Virtual Reality in (Artificial Intelligence),https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Semantic+See-through+Goggles%3A+Wearing+Linguistic+Virtual+Reality+in+%28Artificial+Intelligence%29,"Goki Muramoto, Yuri Yasui, Hirosuke Asahi, Masaharu Hirose, Masahiko Inami","When language is used as a medium for sensory information—as when one describes a scene in words—a kind of virtual reality emerges: realities projected into the same sentence become virtual/equivalent. We call this Linguistic VR (LVR). LVR is constituted by codes shaped chiefly by majority cultural norms. In today’s world—where AI, largely built on linguistic data and processes, is deeply entangled with the everyday mediation of sensory information—it is necessary to critically re-examine the virtuality of this VR. We propose Semantic See-through Goggles, a system that makes manifest, as a first-person experience, the LVR latent in the linguistic mediation of scenes, enabling intuitive understanding and analysis of its properties and issues. The system inserts a serial image-to-text and text-to-image transformation pipeline between the camera and head-mounted display (HMD) of video see-through goggles: the live view is converted into a single line of text, then re-generated as an image, and only this mediated image reaches the wearer’s eyes. We built a prototype and validated its basic properties, followed by a qualitative analysis of wearer experiences. The results suggest that this method enables subjective experience—and thus understanding—of the transformations of environmental information, and of the attendant issues, induced by the linguistic mediation of vision. We also obtained preliminary insights into both AI-driven linguistic mediation of sensory information and problems intrinsic to linguistic mediation itself."
IUI,2026,User Modeling and Perceptions,Beyond Pre-Defined Scripts: Player Perceptions on Generative Non-Player Character Dialogues,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Beyond+Pre-Defined+Scripts%3A+Player+Perceptions+on+Generative+Non-Player+Character+Dialogues,"Manuel Hochreiter, Simone Kriglstein, Günter Wallner","Interactions with non-player characters (NPCs) are ubiquitous in video games but traditionally rely on scripted dialogue. The advent of large language models (LLMs) has opened up new opportunities to converse with NPCs and, in turn, contribute to player experience. However, integrating LLM-driven dialogue in games is not necessarily straightforward and needs an understanding of how this new technique is perceived by players and shapes their game experience. In this paper we contribute to this emerging line of inquiry and report on a study investigating players' perceptions on LLM-generated dialogues in a bespoke game. Towards this end, we have conducted an online survey, containing both quantitative measures and qualitative open-ended questions, with 62 participants. Our results indicate that LLM-generated dialogues have several benefits such as enhanced input flexibility or leading to more natural conversations but can create a variety of undesired side-effects that might be hard to anticipate beforehand or control for."
IUI,2026,"Human-in-(and on)-the-Loop: Control, Oversight, and Iterative Learning (2/2)",Filling the Gap: LLMs as Scaffolds for Competency Question Instantiation,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Filling+the+Gap%3A+LLMs+as+Scaffolds+for+Competency+Question+Instantiation,"Claire McNamara, Lucy Hederman, Declan O'Sullivan","Knowledge graphs (KGs) are a powerful way of representing information for digital humanities. However, non-technical users often struggle at the outset of exploration, a challenge defined as the Initial Exploration Problem. The Tús Maith framework addresses this issue through curated natural language questions and answers (CuQAs) created from Competency Questions (CQs) that aim to convey the scope of a KG and provide meaningful entry points into it. While prior work has explored using large language models (LLMs) for CQ template generation, the template-filling step, where questions and answers are instantiated with entity information, remains a key challenge. In this paper, we evaluate whether LLMs have the capacity to support domain experts in this stage, focusing on the Virtual Record Treasury of Ireland (VRTI) KG, where accuracy, provenance, and robustness are crucial for practical use. Using structured JSON inputs derived from popular search terms and expert-authored templates, we generated and assessed 24,900 question-answer pairs across four LLMs (GPT-5, DeepSeek-V3.1, Gemini 2.0 Flash, Qwen-2.5-72B) under two provenance conditions (basic vs. full). Our evaluation considers slot fidelity, semantic similarity, completeness, hallucination rates, and runtime efficiency, with statistical tests conducted per run per LLM, and additional batch-level analysis (n = 68) to isolate provenance requirement effects. We further show that a lightweight JSON validation check is an effective proxy for ground truth semantic evaluation of factual question-answer pairs. These LLM-generated, validated questions form an intermediate step in the lifecycle from abstract CQ templates to filled-in questions and answers intended to be reviewed and refined by the VRTI KG’s domain experts (historians) to produce the final user-facing questions (CuQAs). To demonstrate the practical impact, we present a prototype (TMv1) of the Tús Maith framework and highlight the design implications for curator-facing interfaces: provenance-transparent interaction, validation-integrated workflows, and performance-transparent model selection."
IUI,2026,Natural and Intent Aware Interfaces,SIA: A Framework for Context-Aware Intent Clarification in Speech-Driven Immersive Analytics,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=SIA%3A+A+Framework+for+Context-Aware+Intent+Clarification+in+Speech-Driven+Immersive+Analytics,"Hyemi Song, Kirsten Whitley, Eric Krokos, Amitabh Varshney","The rise of generative AI has increased attention to voice interfaces. In immersive analytics, we conceptualize this trend as Speech-driven Immersive Analytics. While speech interfaces enable natural interactions, users, especially novices, still face a learning curve in articulating analytic intent and exploring data during the foraging phase. Prior work has primarily addressed these challenges through multimodal interaction or textual disambiguation. We introduce a context-aware Speech-driven Immersive Analytics framework (SIA) as a speech-oriented approach that leverages speech acts to convey actionable intent. This framework (SIA) was designed based on a formative study, a prototype development, three technical studies, and a user study. By extracting speech acts from utterances, SIA infers analytic tasks and embodiment tendencies, then integrates them with spatial, chart, and data context to generate feedforward: previews of potential actions and outcomes. The formative study identified user needs. The technical studies demonstrated that SIA improved the inference quality, enabling context-aware feedforward generation. The user study highlighted that the SIA-based prototype was responsive and intuitive, and feedforward helped users learn during the onboarding phase of data exploration. In particular, the user study identified which feedforward elements participants referenced and how they applied them when expressing intent in immersive analytics. Our key technical findings emphasize that the ensemble model, embedded in the Uncertainty Estimator, improves accuracy and stabilizes task inference. The Projector's context summary was critical in generating context-aware feedforward. Based on these results, we discuss future research directions for intelligent Speech-driven Immersive Analytics."
IUI,2026,Making Together: Collaborative AI in Creative Work (1/2),Enhancing Generative AI Image Refinement with Scribbles and Annotations: A Comparative Study of Multimodal Prompts,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Enhancing+Generative+AI+Image+Refinement+with+Scribbles+and+Annotations%3A+A+Comparative+Study+of+Multimodal+Prompts,"Hyerim Park, Phuong Thao Tran, Andre Luckow, Ceenu George, Michael Sedlmair, Malin Eiband","Generative AI (GenAI) image tools are increasingly used in design practice, enabling rapid ideation but offering limited support for refinement tasks such as adjusting layout, scale, or visual attributes. While text prompts and inpainting allow localized edits, they often remain inefficient or ambiguous for precise, in-context, and iterative refinement---motivating the exploration of alternative methods. This work examines how pen-based scribbles and annotations can enhance GenAI image refinement. A formative study with seven professional designers informed a prototype supporting three input modalities: text-only, visual-only, and combined prompting. A within-subjects study with 30 designers and design students compared these modalities across closed- and open-ended tasks, evaluating expressiveness, efficiency, workload, user experience, iteration, and multimodal strategies. Visual prompts improved clarity and speed for spatial edits while reducing workload, whereas text remained effective for semantic and global changes. The combined modality received the highest overall ratings, enabling complementary use, balancing spatial precision with semantic detail, and supporting smoother iteration. Task-specific preferences also emerged: adding new objects often required both modalities, while moving or modifying elements was typically handled through visual input. This work contributes (1) an empirical comparison of multimodal prompting for GenAI refinement, (2) a prototype integrating scribbles and annotations, and (3) insights into designers' multimodal strategies to inform future GenAI interfaces that better support refinement in GenAI-supported design workflows."
IUI,2026,Adaptive and Personalized Interfaces,SPICA: Scalable and Personalized Conversational Agent Framework for AAC Users,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=SPICA%3A+Scalable+and+Personalized+Conversational+Agent+Framework+for+AAC+Users,"Sayantan Pal, Nikhil Murali, Atharva Vikas Jadhav, Jenna Bizovi, Antara Satchidanand, Manohar Golleru, Shalini Agarwal, Todd Hutchinson, Jeff Higginbotham, Rohini K Srihari","Augmentative and Alternative Communication (AAC) users face persistent challenges in expressing themselves authentically. The effort required to compose messages and sustain conversational flow often prevents users from fully participating in natural dialogue. Previous works have explored the integration of large language models to reduce effort and accelerate communication. However, these systems often fail to capture the user's personal voice. To address this, researchers have explored fine-tuning with user data, yet these methods remain difficult to scale and generalize poorly beyond biographical content. In this work, we introduce SPICA,  a unified framework that addresses two key limitations: (1) the lack of scalable personalization that can adapt to user contexts in real time, and (2) the absence of agentic mechanisms to organize and orchestrate knowledge for conversation. SPICA acts as a lightweight plug-in that dynamically indexes and restructures user-relevant information into a personalized knowledge base. Beyond indexing, SPICA retrieves relevant knowledge on demand to guide conversation. It enables responses that are faithful to the user's identity while remaining flexible for broader communication goals. We validated SPICA extensively through automated evaluations using 200 synthetically generated AAC user profiles, as well as qualitative studies with AAC users in real-world settings. Results demonstrate that SPICA enables faster communication while preserving personalization, producing responses that are contextually grounded and aligned with each user's unique style."
IUI,2026,Affective & Emotion-aware Interfaces,The Pluralistic Nature of Emotion: Human and Machine Interpretations of Textual Emotional Content,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=The+Pluralistic+Nature+of+Emotion%3A+Human+and+Machine+Interpretations+of+Textual+Emotional+Content,"Zayn Jameel Abbas, Stacey D. Scott","This paper explores the complex nature of emotion interpretation in text-based communication by comparing human and machine approaches to emotion detection.   Human emotions, shaped by personal experiences and cultural backgrounds, reflect individuality, yet many detection systems overlook these nuances.  Through a three-part study involving human participants and advanced large language models (LLMs), the research shows that humans naturally embrace emotional ambiguity.  Preliminary findings suggest that higher EI may correlate with recognising interpretive nuances rather than seeking consensus, though this relationship requires validation with larger samples.  This paper introduces innovative methodologies, such as circumplex-based scoring systems that acknowledge interpretive plurality.  The findings suggest that emotion detection systems should complement human interpretation, enhancing human-AI collaboration in tasks requiring individual perspectives and contextual sensitivity."
IUI,2026,User Modeling and Perceptions,Predicting Biased Human Decision-Making with Large Language Models in Conversational Settings,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Predicting+Biased+Human+Decision-Making+with+Large+Language+Models+in+Conversational+Settings,"Stephen Pilli, Vivek Nallur","We examine whether large language models (LLMs) can predict biased decision-making in conversational settings, and whether their predictions capture not only human cognitive biases but also how those effects change under cognitive load. In a pre-registered study (N = 1,648), participants completed six classic decision-making tasks via a chatbot with dialogues of varying complexity. Participants exhibited two well-documented cognitive biases: the Framing Effect and the Status Quo Bias. Increased dialogue complexity resulted in participants reporting higher mental demand. This increase in cognitive load selectively, but significantly, increased the effect of the biases, demonstrating the load-bias interaction.  We then evaluated whether LLMs (GPT-4, GPT-5, and open-source models) could predict individual decisions given demographic information and prior dialogue. While results were mixed across choice problems, LLM predictions that incorporated dialogue context were significantly more accurate in several key scenarios. Importantly, their predictions reproduced the same bias patterns and load-bias interactions observed in humans. Across all models tested, the GPT-4 family consistently aligned with human behavior, outperforming GPT-5 and open-source models in both predictive accuracy and fidelity to human-like bias patterns. These findings advance our understanding of LLMs as tools for simulating human decision-making and inform the design of conversational agents that adapt to user biases."
IUI,2026,Adaptive and Personalized Interfaces,CAIM: Development and Evaluation of a Cognitive AI Memory Framework for Long-Term Interaction with Intelligent Agents,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=CAIM%3A+Development+and+Evaluation+of+a+Cognitive+AI+Memory+Framework+for+Long-Term+Interaction+with+Intelligent+Agents,"Rebecca Westhäußer, Wolfgang Minker, Sebastian Zepf","Large language models (LLMs) have advanced the field of artificial intelligence (AI) and are a powerful enabler for interactive systems. However, they still face challenges in long-term interactions that require adaptation towards the user as well as contextual knowledge and an understanding of the ever-changing environment. To overcome these challenges, holistic memory modeling is required to efficiently retrieve and store relevant information across sessions for accurate responses. Cognitive AI, which aims to simulate the human thought process in a computerized model, highlights interesting aspects, such as thoughts, memory mechanisms, and decision making, that can contribute towards improved memory modeling for LLMs. Inspired by these principles, we propose CAIM, a cognitive AI memory framework that models key aspects of human memory through a multi-agent architecture. Specialized LLM-based agents handle memory-related functions such as retrieval, contextual relevance evaluation, and memory maintenance. We compare CAIM against existing approaches, focusing on metrics such as retrieval accuracy, response correctness, and contextual coherence. The results demonstrate that CAIM outperforms baseline frameworks in different metrics, highlighting its context awareness and demonstrating its contribution to memory mechanisms for improving long-term human-AI interactions."
IUI,2026,AI-Augmented Work: Research and Education,From Toil to Thought: Designing for Strategic Exploration and Responsible AI in Systematic Literature Reviews,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=From+Toil+to+Thought%3A+Designing+for+Strategic+Exploration+and+Responsible+AI+in+Systematic+Literature+Reviews,"Runlong Ye, Naaz Sibia, Angela Zavaleta Bernuy, Tingting Zhu, Carolina Nobre, Viktoria Pammer-Schindler, Michael Liut","Systematic Literature Reviews (SLRs) are fundamental to scientific progress, yet the process is hindered by a fragmented tool ecosystem that imposes a high cognitive load. This friction suppresses the iterative, exploratory nature of scholarly work. To investigate these challenges, we conducted an exploratory design study with 20 experienced researchers. This study identified key friction points: 1) the high cognitive load of managing iterative query refinement across multiple databases, 2) the overwhelming scale and pace of publication of modern literature, and 3) the tension between automation and scholarly agency.  Informed by these findings, we developed ARC, a design probe that operationalizes solutions for multi-database integration, transparent iterative search, and verifiable AI-assisted screening. A comparative user study with 8 researchers suggests that an integrated environment facilitates a transition in scholarly work, moving researchers from managing administrative overhead to engaging in strategic exploration. By utilizing external representations to scaffold strategic exploration and transparent AI reasoning, our system supports verifiable judgment, aiming to augment expert contributions from initial creation through long-term maintenance of knowledge synthesis."
IUI,2026,"Human-in-(and on)-the-Loop: Control, Oversight, and Iterative Learning (2/2)",Integrating Complementary Feature Sets for Human-AI Decision-Making,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Integrating+Complementary+Feature+Sets+for+Human-AI+Decision-Making,"Isaac Lage, Benjamin Olds Wintersteen","In many AI-assisted decision making settings, a machine learning (ML) model and a user may have access to different sources of information (features), both of which are required to make accurate decisions. To combine these complementary features into a single, collaborative decision, either the user or the ML model must do the work of integrating the other decision maker's features into their decision.  Most current human-ML decision-making settings rely on the user to do this work by having the ML model generate a prediction that the user considers while making their decision.  Some recent work has proposed an approach for communicating user features to an ML model which simplifies the user's decision-making task, but requires the user to communicate their features to the model. These approaches have very different user experiences that may have different effects on the resulting decision.  In this work, we conduct a user study to explore tradeoffs between these approaches in terms of decision accuracy, response time and user experience when users communicate complementary features to an AI through a text-entry interface.  We also study how users navigate tradeoffs in this setting when allowed to choose between the approaches for each instance and compare this to a simple adaptive strategy that automatically switches between the two approaches based on estimated instance difficulty. "
