conference,year,session name,paper title,DOI,author list,abstract
IEEE VR,2023,Session: Tracking,Simultaneous Scene-independent Camera Localization and Category-level Object Pose Estimation via Multi-level Feature Fusion,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Simultaneous+Scene-independent+Camera+Localization+and+Category-level+Object+Pose+Estimation+via+Multi-level+Feature+Fusion,"Junyi Wang, Yue Qi","In this paper, we focus on simultaneous scene-independent camera localization and category-level object pose estimation with a unified learning framework, consisting of a localization branch called SLO-LocNet, a pose estimation branch called SLO-ObjNet, a feature fusion module for feature sharing between two tasks, and two decoders. Three feature modules, covering an image fusion module in SLO-LocNet, a geometry fusion module in SLO-ObjNet, and a task fusion module between SLO-LocNet and SLO-ObjNet, are designed to promote feature sharing in two tasks. Experiments on both scene-independent localization and category-level pose estimation datasets demonstrate superior performance to other existing methods."
IEEE VR,2023,Session: Tracking,SCP-SLAM: Accelerating DynaSLAM with Static Confidence Propagation,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=SCP-SLAM%3A+Accelerating+DynaSLAM+with+Static+Confidence+Propagation,"Mingfei Yu, Lei Zhang, Wufan Wang, Jiahui Wang","This paper proposes SCP-SLAM, which accelerates DynaSLAM by running the CNN only on keyframes and propagating static confidence through other frames in parallel. The proposed static confidence characterizes the moving object features by the residual defined by inter-frame geometry transformation, which can be computed quickly. Our method combines the effectiveness of a CNN with the efficiency of static confidence in a tightly coupled manner. Extensive experiments on the publicly available TUM and Bonn RGB-D dynamic benchmark datasets demonstrate the efficacy of the method. Compared with DynaSLAM, it enables acceleration by a factor often on average, but retains comparable localization accuracy."
IEEE VR,2023,Session: Tracking,AR-MoCap: Using Augmented Reality to Support Motion Capture Acting,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=AR-MoCap%3A+Using+Augmented+Reality+to+Support+Motion+Capture+Acting,"Alberto Cannavò, Filippo Gabriele Pratticò, Alberto Bruno, Fabrizio Lamberti","This paper aims to demonstrate how Augmented Reality (AR) can be helpful for actors when shooting mocap scenes. To this purpose, we devised a system named AR-MoCap that can be used by actors for rehearsing the scene in AR on the real set before actually shooting it. Through an Optical See-Through Head-Mounted Display, an actor can see, e.g., the digital characters of other actors wearing mocap suits overlapped in realtime to their bodies. Experimental results showed that, compared to the traditional approach based on physical props and other cues, the devised system can help the actors to position themselves and direct their gaze while shooting the scene, while also improving spatial and social presence, as well as perceived effectiveness."
IEEE VR,2023,Session: Tracking,Cross-View Visual Geo-Localization for Outdoor Augmented Reality,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Cross-View+Visual+Geo-Localization+for+Outdoor+Augmented+Reality,"Niluthpol Chowdhury Mithun, Kshitij Minhas, Han-Pang Chiu, Taragay Oskiper, Mikhail Sizintsev, Supun Samarasekera, Rakesh Kumar","Precise estimation of global orientation and location is critical to ensure a compelling outdoor Augmented Reality (AR) experience. We address the problem by cross-view matching of query ground images to a geo-referenced satellite image database, proposing a transformer neural network model and a modified ranking loss. Experiments on benchmark cross-view geo-localization datasets show that our model achieves state-of-the-art performance. We also present an approach to extend the single image query-based localization approach utilizing temporal information from a navigation pipeline for continuous geo-localization. Experiments on several real-world video sequences demonstrate that our approach enables high-precision and stable AR insertion."
IEEE VR,2023,Session: Tracking,LiDAR-aid Inertial Poser: Large-scale Human Motion Capture by Sparse Inertial and LiDAR Sensors,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=LiDAR-aid+Inertial+Poser%3A+Large-scale+Human+Motion+Capture+by+Sparse+Inertial+and+LiDAR+Sensors,"Yiming Ren, Chengfeng Zhao, Yannan He, Peishan Cong, Han Liang, Jingyi Yu, Lan XU, Yuexin Ma","We propose a multi-sensor fusion method for capturing challenging 3D human motions with accurate consecutive local poses and global trajectories in large-scale scenarios, only using single LiDAR and 4 IMUs, which are set up conveniently and worn lightly. Moreover, we collect a LiDAR-IMU multi-modal mocap dataset, LIPD, with diverse human actions in long-range scenarios. Extensive quantitative and qualitative experiments on LIPD and other open datasets all demonstrate the capability of our approach for compelling motion capture in large-scale scenarios, which outperforms other methods by an obvious margin. We will release our code and captured dataset to stimulate future research."
IEEE VR,2023,Session: Collaboration,Comparing Visual Attention with Leading and Following Virtual Agents in a Collaborative Perception-Action Task in VR,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Comparing+Visual+Attention+with+Leading+and+Following+Virtual+Agents+in+a+Collaborative+Perception-Action+Task+in+VR,"Sai-Keung Wong, Matias Volonte, Kuan-yu Liu, Elham Ebrahimi, Sabarish V. Babu","This paper presents a within-subject study to investigate the effects of leading and following behaviors on user visual attention behaviors when collaborating with a virtual agent (VA) during performing transportation tasks. There were two conditions, namely leader VA (LVA) and follower VA (FVA). The leader gave instructions to the follower to perform actions. In the FVA condition, the users played the leader role, while they played the follower role in the LVA condition. The preliminary results revealed significant differences in the user visual attention behaviors between the follower and leader VA conditions during the transportation tasks."
IEEE VR,2023,Session: Collaboration,Towards an Understanding of Asymmetric Collaborative Visualization on Problem-solving,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Towards+an+Understanding+of+Asymmetric+Collaborative+Visualization+on+Problem-solving,"Wai Tong, Meng Xia, Kam Kwai Wong, Doug Bowman, Ting-Chuen Pong, Huamin Qu, Yalong Yang","With the ability to access various computing devices, such as Virtual Reality (VR) head-mounted displays, we aimed to provide an understanding of user experience in using collaborative visualization in a distributed asymmetric setting (i.e., PC-VR in different locations). To inform designs, we first conducted a formative study with 12 pairs of participants. We then improved our asymmetric design based on the key findings from the first study. Ten pairs of participants experienced enhanced PC-VR and PC-PC conditions in a follow-up study. We found that a well-designed asymmetric collaboration system could be as effective as a symmetric system. Participants who used the PC perceived less mental demand and effort in the PC-VR than in the PC-PC."
IEEE VR,2023,Session: Collaboration,MAGIC: Manipulating Avatars and Gestures to Improve Remote Collaboration,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=MAGIC%3A+Manipulating+Avatars+and+Gestures+to+Improve+Remote+Collaboration,"Catarina Gonçalves Fidalgo, Mauricio Sousa, Daniel Mendes, Rafael Kuffner dos Anjos, Daniel Medeiros, Karan Singh, Joaquim Jorge","Remote collaboration in virtual environments has become pervasive in many fields. Within this context, users often collaboratively interact with virtual 3D models. However, discussing shared 3D content face-to-face can be challenging due to ambiguities, occlusions, and different viewpoints. To address this challenge, we introduce MAGIC, a novel approach for understanding pointing gestures in a face-to-face shared 3D space. MAGIC distorts the remote user's gestures to correctly reflect them in the local user's reference space when face-to-face. Results suggest that MAGIC significantly improves pointing agreement in face-to-face collaboration settings, improving co-presence and awareness of interactions performed in the shared space."
IEEE VR,2023,Session: Collaboration,Effects of Collaborative Training Using Virtual Co-embodiment on Motor Skill Learning,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Effects+of+Collaborative+Training+Using+Virtual+Co-embodiment+on+Motor+Skill+Learning,"Daiki Kodama, Takato Mizuho, Yuji Hatada, Takuji Narumi, Michitaka Hirose","Many VR systems, which enable users to observe and follow a teacher's movements from a first-person perspective, reported their usefulness for motor skill learning. However, learners using these methods feel weak agency because they need to be aware of following the teacher's movements, preventing motor skill retention. To address this problem, we propose applying virtual co-embodiment, in which two users are immersed in the same virtual avatar, as a method that arises strong agency in motor skill learning. The experiment showed that learning in virtual co-embodiment with the teacher improves learning efficiency compared with sharing the teacher's perspective or alone."
IEEE VR,2023,Session: Collaboration,Using Virtual Replicas to Improve Mixed Reality Remote Collaboration,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Using+Virtual+Replicas+to+Improve+Mixed+Reality+Remote+Collaboration,"Huayuan Tian, Gun A. Lee, Huidong Bai, Mark Billinghurst","In this paper, we explore how virtual replicas can enhance MR remote collaboration with a 3D reconstruction of the task space and study how they can work as a spatial cue to improve MR remote collaboration. Our approach segments the foreground manipulable objects in the local environment and creates virtual replicas of them. The remote user can manipulate them to explain the task and guide the partner who can rapidly and accurately understand the remote expert's intentions and instructions. Our user study found using virtual replica manipulation was more efficient than using 3D annotation drawing in the MR remote collaboration. We report and discuss the findings and limitations of our system and study, and directions for future research."
