conference,year,session name,paper title,DOI,author list,abstract
IEEE VR,2022,Session: Security,A Keylogging Inference Attack on Air-Tapping Keyboards in Virtual Environments,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=A+Keylogging+Inference+Attack+on+Air-Tapping+Keyboards+in+Virtual+Environments,"ülkü Meteriz-Yildiran, Necip Fazil Yildiran, Amro Awad, David Mohaisen","Enabling users to push the physical world's limits, AR/VR opened a new chapter in perception. Novel immersive experiences resulted in novel interaction methods, which came with unprecedented security and privacy risks. This paper presents a keylogging attack to infer inputs typed with in-air tapping keyboards. We exploit the observation that hands follow specific patterns when typing in-air and build a 5-stage pipeline. Through various experiments, we showed that our attack achieves 40% - 89% accuracy. Finally, we discuss countermeasures, while the results presented provide a cautionary tale of the security and privacy risk of the immersive mobile technology."
IEEE VR,2022,Session: Emotion and Cognition,Do You Notice Me? How Bystanders Affect the Cognitive Load in Virtual Reality,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Do+You+Notice+Me%3F+How+Bystanders+Affect+the+Cognitive+Load+in+Virtual+Reality,"Maximilian Rettinger, Christoph Schmaderer, Gerhard Rigoll","In contrast to the real world, users are not able to perceive bystanders in virtual reality. This involves users to feel discomfort at the thought of unintentionally touching or even bumping into a physical bystander while interacting with the virtual environment. Therefore, we investigate how a bystander affects a user's cognitive load. In a between-subjects lab study, three conditions were compared: 1) no bystander, 2) an invisible bystander, and 3) a visible bystander. The results of our study demonstrate that a bystander acting as an avatar in the virtual environment increases the user's cognitive load more than an invisible bystander. Moreover, the cognitive load of a VR user is significantly increased by a bystander."
IEEE VR,2022,Session: Emotion and Cognition,Empathic AuRea: Exploring the Effects of an Augmented Reality Cue for Emotional Sharing Across Three Face-to-Face Tasks,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Empathic+AuRea%3A+Exploring+the+Effects+of+an+Augmented+Reality+Cue+for+Emotional+Sharing+Across+Three+Face-to-Face+Tasks,"Andreia Valente, Daniel S. Lopes, Nuno Jardim Nunes, Augusto Esteves","The better a speaker can understand their listener's emotions, the better can they transmit information; and the better a listener can understand the speaker's emotions, the better can they apprehend that information. Previous emotional sharing works have managed to elicit emotional understanding between remote collaborators using bio-sensing, but how face-to-face communication can benefit from bio-feedback is still fairly unexplored. This paper introduces an AR communication cue from an emotion recognition neural network model and ECG data. A study where pairs of participants engaged in three tasks found our system to positively effect performance and emotional understanding, but negatively effect memorization."
IEEE VR,2022,Session: Emotion and Cognition,Supporting Jury Understanding of Expert Evidence in a Virtual Environment,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Supporting+Jury+Understanding+of+Expert+Evidence+in+a+Virtual+Environment,"Carolin Reichherzer, Andrew Cunningham, Jason Barr, Tracey Coleman, Kurt McManus, Dion Sheppard, Scott Coussens, Mark Kohler, Mark Billinghurst, Bruce H Thomas","This work investigates the use of Virtual Reality (VR) to present forensic evidence to the jury in a courtroom trial. We performed a between-participant study comparing comprehension of an expert statement in VR to the traditional courtroom presentation of still images. We measured understanding of the expert domain, mental effort and content recall and found that VR significantly improves the understanding of spatial information and knowledge acquisition. We also identify different patterns of user behaviour depending on the display method. We conclude with suggestions on how to best adapt evidence presentation to VR."
IEEE VR,2022,Session: Emotion and Cognition,A Wheelchair Locomotion Interface in a VR Disability Simulation Reduces Implicit Bias,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=A+Wheelchair+Locomotion+Interface+in+a+VR+Disability+Simulation+Reduces+Implicit+Bias,"Tanvir Irfan Chowdhury, John Quarles","This research investigates how experiencing virtual embodiment in a wheelchair affects implicit bias towards people who use wheelchairs. We also investigate how receiving information from a virtual instructor who uses a wheelchair affects implicit bias towards people who use wheelchairs. Implicit biases are actions or judgments of people towards various concepts or stereotypes (e.g., races). We hypothesized that experiencing a Disability Simulation (DS) through an avatar in a wheelchair and receiving information from an instructor with a disability will have a significant effect on participants' ability to recall disability-related information and will reduce implicit biases towards people who use wheelchairs. To investigate this hypothesis, a 2x2 between-subjects user study was conducted where participants experienced an immersive VR DS that presents information about Multiple Sclerosis (MS) with factors of instructor (i.e., instructor with a disability vs instructor without a disability) and locomotion interface (i.e., without a disability -- locomotion through in-place-walking, with a disability -- locomotion in a wheelchair). Participants took a disability-focused Implicit Association Test two times, once before and once after experiencing the DS. They also took a test of knowledge retention about MS. The primary result is: experiencing the DS through locomotion in a wheelchair was better for both the disability-related information recall task and reducing implicit bias towards people who use wheelchairs."
IEEE VR,2022,Session: Emotion and Cognition,Mood-Driven Colorization of Virtual Indoor Scenes,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Mood-Driven+Colorization+of+Virtual+Indoor+Scenes,"Michael S Solah, Haikun Huang, Jiachuan Sheng, Tian Feng, Marc Pomplun, Lap-Fai Yu","A challenging task in virtual scene design for Virtual Reality (VR) is invoking particular moods in viewers. The subjective nature of moods brings uncertainty to this purpose. We propose a novel approach for automatic color adjustment of textures for objects in virtual indoor scenes, enabling them to match target moods. A dataset of 25,000 indoor environment images was used to train a classifier with features extracted via deep learning. We use an optimization process that colorizes virtual scenes automatically according to the target mood. Our approach was tested on four indoor scenes used in user studies with a VR headset."
IEEE VR,2022,Session: 3DUI,Bullet Comments for 360° Video,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Bullet+Comments+for+360%C2%B0+Video,"Yi-Jun Li, Jinchuan Shi, Fang-Lue Zhang, Miao Wang","Time-anchored on-screen comments, as known as bullet comments, are a popular feature for online video streaming. Bullet comments reflect audiences' feelings and opinions at specific video timings, which have been shown to be beneficial to video content understanding and social connection level. In this paper, we for the first time investigate the problem of bullet comment display and insertion for 360° video via head-mounted display and controller. We design four bullet comment display methods and propose two controller-based methods for bullet comment insertion. User study results revealed how the factors of display and insertion methods affect 360° video experience."
IEEE VR,2022,Session: 3DUI,An Evaluation of Virtual Reality Maintenance Training for Industrial Hydraulic Machines,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=An+Evaluation+of+Virtual+Reality+Maintenance+Training+for+Industrial+Hydraulic+Machines,"Thuong Hoang, Stefan Greuter, Simeon Taylor","Virtual reality applications for industrial training have widespread benefits for simulating various scenarios and conditions. Through our collaboration with a leading industry partner, a remote multi-user industry maintenance training VR platform applying kinesthetics learning strategy using head-mounted display was designed and implemented. We present the evaluation of the platform with two diverse cohorts of novice users and industry contractors, in comparison to traditional training. The results show that VR training is engaging and effective in boosting trainee's confidence, especially for novice users, with reflections on the differences between novice and industry trainees."
IEEE VR,2022,Session: 3DUI,GazeDock: Gaze-Only Menu Selection in Virtual Reality using Auto-Triggering Peripheral Menu,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=GazeDock%3A+Gaze-Only+Menu+Selection+in+Virtual+Reality+using+Auto-Triggering+Peripheral+Menu,"Xin Yi, Yiqin Lu, Ziyin Cai, Zihan Wu, Yuntao Wang, Yuanchun Shi","In this paper, we proposed GazeDock, a technique for enabling fast and robust gaze-based menu selection in VR. GazeDock features a view-fixed peripheral menu layout that automatically triggers appearing and selection when the user's gaze approaches and leaves the menu zone. By analyzing the user's natural gaze movement patterns, we designed the menu UI personalization and optimized selection detection algorithm of GazeDock. We also examined users' gaze selection precision for targets on the peripheral menu. In a VR navigation game that contains both scene exploration and menu selection, GazeDock received higher user preference ratings compared with dwell-based and pursuit-based techniques."
IEEE VR,2022,Session: 3DUI,OctoPocus in VR: Using a Dynamic Guide for 3D Mid-Air Gestures in Virtual Reality,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=OctoPocus+in+VR%3A+Using+a+Dynamic+Guide+for+3D+Mid-Air+Gestures+in+Virtual+Reality,"Katherine Fennedy, Jeremy Hartmann, Quentin Roy, Simon Tangi Perrault, Daniel Vogel","Bau and Mackays OctoPocus dynamic guide helps novices learn, execute, and remember 2D surface gestures. We adapt OctoPocus to 3D mid-air gestures in Virtual Reality (VR) using an optimization-based recognizer, and by introducing an optional exploration mode to help visualize the spatial complexity of guides in a 3D gesture set. A replication of the original experiment protocol is used to compare OctoPocus in VR with a VR implementation of a crib-sheet. Results show that despite requiring 0.9s more reaction time than crib-sheet, OctoPocus enables participants to execute gestures 1.8s faster with 13.8 percent more accuracy during training,while remembering a comparable number of gestures. Subjective ratings support these results, 75 percent of participants found OctoPocus easier to learn and 83 percent found it more accurate. We contribute an implementation and empirical evidence demonstrating that an adaptation of the OctoPocus guide to VR is feasible and beneficial."
